Transaction_ID,Order Date,Delivery Date,Product ID,Product Name,Category,Warehouse,Region,Supplier ID,Supplier Name,Forecast Qty,Actual Demand Qty,Inventory On Hand,Reorder Point,Unit Cost,Lead Time Days,TransportationMode,SalesAmount,CustomerSegment,ForecastVersion
T01715,2025-02-23,2025-03-30,P1002,Phone,Electronics,Berlin WH,NA,S05,Supplier E,437,438,1231,257,652.98,30,Air,506004.42,Wholesale,V1
T01716,2024-12-19,2025-01-18,P1002,Phone,Electronics,Hamburg WH,N. America,S01,Supplier A,995,910,326,166,844.13,28,Sea,1344518.7,Wholesale,V3
T01717,2025-11-02,2025-02-20,P1013,Sofa,Furniture,Hamburg WH,NA,S06, Supplier A ,350,419,,380,921.32,6,Road,502517.94,Retail,V1
T01718,17/06/2024,2024-07-07,P1005,Printer,Electronics,Berlin Warehouse,North America,S07,Supplier G,525,519,395,197,132.29,17,Air,109081.26,Retail,V3
T01719,2025-09-10,2025-10-05,P1008,Monitor,Electronics,Hamburg WH,North America,S05,Supplier E,551,558,817,253,1086.08,25,Air,891234.64,Wholesale,V3
T01720,2024-12-17,2024-12-18,P1013,Sofa,Furniture,Hamburg WH,north america,S06,Supplier F,736,705,461,322,1409.88,2,Air,1560745.73,Retail,V1
T01721,2024-12-06,26/12/2024,P1011,Router,Electronics,Munich WH,north america,S05,Supplier E,1030,891,502,421,159.8,14,Road,255178.51,Retail,V2
T01722,2024-10-02,2024-03-12,P1008,Monitor,Electronics,Berlin WH,NA,S05,Supplier E,542,477,847,425,639.21,26,Sea,429486.17,Retail,V2
T01723,2025-08-26,2025-09-27,P1011,Router,Electronics,Hamburg WH,north america,S02,Supplier B,692,851,854,392,897.87,28,Road,940372.33,Retail,V2
T01724,2025-08-28,2025-09-16,P1004,Headphones,Electronics,Berlin WH,N. America,S08,Supplier H,538,545,374,285,514.52,11,Road,329528.59,Wholesale,V2
T01725,2024-09-28,2024-10-12,P1001,Laptop,Electronics,Berlin Warehouse,Europe,S04,Supplier D,25000,773,690,170,1420.47,9,Air,1771499.27,Wholesale,V1
T01726,2024-03-18,2024-04-21,P1013,Sofa,Furniture,Hamburg WH,North America,S05,Supplier E,753,666,1028,424,178.24,28,Road,172521.43,Wholesale,V3
T01727,2025-11-10,2025-11-24,P1001,Laptop,Electronics,Munich WH,NA,S08,Supplier H,-1119,988,1119,447,126.96,8,Air,198627.5,Retail,V2
T01728,2025-07-28,2025-08-24,P1012,Camera,electronics,Berlin Warehouse,North America,S06,Supplier F,,228,859,240,938.83,19,Road,368962.88,Wholesale,V1
T01729,2024-02-12,2024-12-03,P1011,Router,Electronics,Berlin Warehouse,NA,S04,Supplier D,1015,1057,,395,171.54,2,Air,207256.02,Wholesale,V3
T01730,20/09/2024,2024-09-28,P1007,Chair,Furniture,BERLIN WH,North America,S03, Supplier A ,638,683,568,368,1082.55,8,Sea,1197779.83,Wholesale,V3
T01731,2025-12-09,14/12/2025,P1009,Keyboard,Electronics,Berlin WH,N. America,S02,Supplier B,808,943,269,189,218.23,6,Air,362326.19,Wholesale,V1
T01732,26/04/2024,2024-05-07,P1013,Sofa,Furniture,Munich WH,Europe,S08,Supplier H,421,438,822,322,546.32,5,Road,395711.51,Retail,V2
T01733,15/11/2025,2025-11-27,P1010,Mouse,Electronics,BERLIN WH,N. America,S05,Supplier E,842,769,707,192,607.39,13,Sea,599756.4,Retail,V3
T01734,2024-09-13,2024-09-10,P1012,Camera,Electronics,Berlin WH,N. America,S01,Supplier A,-650,694,110,467,378.02,27,Air,361762.22,Wholesale,V1
T01735,18/06/2025,2025-07-22,P1014,Shelf,Furniture,BERLIN WH,North America,S04,Supplier D,722,642,866,395,750.39,26,Sea,599180.76,Wholesale,V2
T01736,2024-04-16,24/04/2024,P1013,Sofa,Furniture,Munich WH,Europe,S07,Supplier G,544,606,964,258,1357.04,7,Road,964684.96,Retail,V3
T01737,20/08/2024,20/09/2024,P1014,Shelf,Furniture,Hamburg WH,NA,S08,Supplier H,813,747,742,435,301.88,26,Road,317850.49,Wholesale,V1
T01738,2024-02-12,21/02/2024,P1001,Laptop,Electronics,BERLIN WH,North America,S08,Supplier H,525,479,530,246,591.94,2,Road,377449.14,Wholesale,V3
T01739,2024-12-12,15/01/2025,P1007,Chair,Furniture,Berlin WH,N. America,S01,Supplier A,834,1019,,311,590.5,29,Air,728543.03,Retail,V3
T01740,2024-05-19,2024-06-10,P1008,Monitor,Electronics,Berlin WH,north america,S08,Supplier H,450,423,779,433,443.55,19,Air,232508.59,Wholesale,V1
T01741,15/11/2024,2024-11-17,P1009,Keyboard,Electronics,Berlin WH,NA,S07,Supplier G,848,854,,300,761.55,3,Road,861838.39,Retail,V3
T01742,2024-09-21,2024-10-04,P1014,Shelf,Furniture,Hamburg WH,North America,S07,Supplier G,706,661,461,228,1177.95,10,Road,1145766.41,Wholesale,V1
T01743,2025-05-25,2025-05-25,P1005,Printer,Electronics,BERLIN WH,NA,S05,Supplier E,312,342,798,358,259.61,2,Air,113159.15,Retail,V1
T01744,21/06/2025,2025-06-25,P1010,Mouse,Electronics,BERLIN WH,NA,S02,Supplier B,525,513,315,335,1418.52,5,Sea,900092.67,Retail,V1
T01745,13/08/2025,2025-08-18,P1004,Headphones,Electronics,BERLIN WH,north america,S02,,852,832,822,268,397.41,3,Road,424477.3,Retail,V3
T01746,2025-07-16,2025-08-10,P1015,Lamp,Home,Berlin WH,Europe,S05,Supplier E,651,585,457,432,693.87,23,Air,644856.02,Wholesale,V2
T01747,2024-04-05,2024-04-28,P1011,Router,Electronics,Berlin Warehouse,North America,S06,Supplier F,353,368,609,287,878.35,25,Air,570065.42,Retail,V1
T01748,2025-05-03,2025-05-23,P1001,Laptop,Electronics,Berlin WH,NA,S08,Supplier H,466,501,507,334,772.3,14,Air,432108.17,Retail,V1
T01749,2024-12-08,2024-12-27,P1003,Tablet,Electronics,Berlin WH,Europe,S03, Supplier A ,1034,1013,561,482,686.86,20,Air,904433.78,Retail,V1
T01750,2025-11-29,2025-09-12,P1009,Keyboard,Electronics,Munich WH,NA,S04,Supplier D,901,795,322,358,1451.48,2,Road,1623642.54,Retail,V2
T01751,14/07/2025,29/07/2025,P1004,Headphones,Electronics,Hamburg WH,N. America,S01,Supplier A,611,630,616,370,836.99,8,Road,665277.55,Wholesale,V2
T01752,19/05/2024,2024-06-01,P1007,Chair,Furniture,Berlin Warehouse,north america,S07,Supplier G,591,526,,446,1175.48,11,Air,773189.32,Wholesale,V2
T01753,25/10/2025,2025-11-03,P1010,Mouse,Electronics,Munich WH,N. America,S08,Supplier H,569,607,860,150,275.46,5,Road,184232.72,Wholesale,V3
T01754,2024-11-05,2024-05-30,P1010,Mouse,Electronics,Berlin Warehouse,N. America,S03,Supplier C,258,253,529,478,298.3,20,Road,128432.1,Retail,V1
T01755,2024-09-12,2024-09-10,P1012,Camera,Electronics,Berlin Warehouse,N. America,S01,Supplier A,594,599,514,186,758.3,23,Sea,568031.33,Retail,V3
T01756,2024-01-03,2024-01-29,P1011,Router,Electronics,Hamburg WH,North America,S04,Supplier D,442,407,566,206,1159.73,28,Sea,671967.73,Retail,V2
T01757,27/05/2024,2024-06-12,P1003,Tablet,Electronics,Hamburg WH,north america,S02,Supplier B,,619,925,338,1449.94,12,Road,1503084.86,Wholesale,V2
T01758,2025-11-10,2025-11-27,P1004,Headphones,Electronics,Berlin Warehouse,N. America,S03,Supplier C,707,832,567,255,224.8,14,Sea,303688.94,Wholesale,V2
T01759,23/03/2025,2025-12-04,P1001,Laptop,Electronics,Berlin Warehouse,North America,S05,Supplier E,745,679,659,151,914.83,15,Air,981731.56,Wholesale,V3
T01760,23/10/2024,2024-11-24,P1004,Headphones,Electronics,Berlin Warehouse,NA,S07,Supplier G,391,364,921,206,1192.84,30,Sea,570858.85,Retail,V2
T01761,2024-01-15,2024-03-02,P1008,Monitor,Electronics,BERLIN WH,N. America,S02,Supplier B,406,408,625,450,1157.33,16,Sea,592671.56,Retail,V3
T01762,2024-09-10,2024-10-19,P1014,Shelf,Furniture,Hamburg WH,N. America,S08,Supplier H,,391,497,349,312.16,10,Sea,183431.42,Retail,V1
T01763,2024-08-28,2024-09-12,P1011,Router,Electronics,Munich WH,N. America,S08,,705,670,783,346,1146.12,9,Air,1374710.31,Wholesale,V3
T01764,2025-01-14,2025-02-01,P1009,Keyboard,Electronics,Munich WH,NA,S05,Supplier E,528,565,534,200,279.93,10,Road,220628.11,Wholesale,V1
T01765,2024-03-05,2024-04-06,P1010,Mouse,Electronics,BERLIN WH,N. America,S02, Supplier A ,486,479,1059,273,1492.84,30,Road,986351.26,Retail,V3
T01766,23/05/2025,2025-05-28,P1009,Keyboard,Electronics,Munich WH,Europe,S01,,300,314,1031,226,1049.55,2,Road,578876.74,Wholesale,V1
T01767,2025-07-05,2025-06-03,P1004,Headphones,Electronics,Hamburg WH,NA,S03,Supplier C,572,685,760,205,332.51,25,Road,330605.42,Wholesale,V3
T01768,2024-07-23,27/08/2024,P1011,Router,Electronics,Munich WH,north america,S07,Supplier G,414,458,703,492,780.77,28,Sea,536819.7,Retail,V2
T01769,28/04/2025,2025-05-08,P1010,Mouse,Electronics,BERLIN WH,NA,S04,Supplier D,507,525,853,275,1396.92,12,Sea,1209655.19,Retail,V3
T01770,2024-12-07,24/12/2024,P1008,Monitor,Electronics,Berlin WH,North America,S04,Supplier D,918,858,629,370,848.63,19,Road,1203423.51,Retail,V1
T01771,2025-02-24,2025-03-16,P1014,Shelf,Furniture,Munich WH,North America,S01,Supplier A,701,587,1047,254,809.71,16,Air,560461.15,Wholesale,V3
T01772,18/05/2024,2024-05-30,P1004,Headphones,Electronics,Berlin WH,NA,S04,Supplier D,484,436,876,261,1436.52,13,Air,994448.2,Wholesale,V1
T01773,2024-10-14,21/10/2024,P1011,Router,Electronics,Berlin Warehouse,north america,S08,Supplier H,364,385,1279,257,542.45,4,Air,322759.08,Retail,V2
T01774,2025-09-04,2025-09-23,P1009,Keyboard,Electronics,Munich WH,N. America,S04,Supplier D,699,796,,172,751.1,17,Road,988974.76,Retail,V2
T01775,2024-09-08,2024-08-13,P1013,Sofa,Furniture,Munich WH,north america,S07,Supplier G,1120,1011,268,319,998.67,5,Air,1399929.02,Wholesale,V1
T01776,13/03/2025,2025-04-13,P1012,Camera,Electronics,Munich WH,N. America,S06,Supplier F,672,598,472,332,1291.3,26,Air,1385411.68,Retail,V3
T01777,2025-08-08,15/08/2025,P1001,Laptop,Electronics,Berlin Warehouse,North America,S05,Supplier E,697,824,445,248,622.08,7,Road,868118.91,Retail,V1
T01778,2024-08-02,16/08/2024,P1004,Headphones,Electronics,Hamburg WH,N. America,S03,Supplier C,845,844,261,301,976.01,16,Road,1467124.57,Retail,V1
T01779,2024-04-30,24/05/2024,P1012,Camera,Electronics,Hamburg WH,N. America,S04,Supplier D,586,512,540,337,732.45,22,Road,433130.02,Retail,V1
T01780,2025-04-30,2025-05-11,P1007,Chair,Furniture,Munich WH,N. America,S01,Supplier A,232,270,872,237,1276.57,13,Road,504988.51,Wholesale,V1
T01781,27/03/2024,31/03/2024,P1013,Sofa,Furniture,Hamburg WH,North America,S03, Supplier A ,394,339,620,258,278.38,4,Sea,122704.91,Retail,V3
T01782,2024-06-19,2024-07-03,P1005,Printer,Electronics,Munich WH,north america,S06,Supplier F,258,293,730,381,906.67,7,Air,308756.9,Wholesale,V2
T01783,25/06/2024,2024-09-07,P1010,Mouse,Electronics,Munich WH,N. America,S08,Supplier H,522,480,561,292,841.11,12,Road,563616.45,Retail,V1
T01784,19/02/2025,2025-06-03,P1005,Printer,Electronics,Munich WH,North America,S07,Supplier G,308,263,941,424,101.26,16,Road,41847.86,Retail,V1
T01785,23/08/2024,2024-09-13,P1012,Camera,Electronics,Munich WH,N. America,S02, Supplier A ,,714,737,436,457.97,17,Air,523817.18,Retail,V3
T01786,25/08/2024,2024-09-03,P1013,Sofa,Furniture,Munich WH,north america,S03,Supplier C,686,817,932,273,1082.29,3,Air,1393435.37,Retail,V3
T01787,19/07/2025,2025-08-06,P1002,Phone,Electronics,BERLIN WH,NA,S06,Supplier F,422,492,644,418,846.41,19,Sea,725487.6,Retail,V1
T01788,2024-02-15,2024-02-22,P1007,Chair,Furniture,Berlin WH,north america,S08,,504,630,614,255,269.4,6,Air,190308.68,Wholesale,V1
T01789,2025-03-08,2025-03-24,P1012,Camera,Electronics,BERLIN WH,NA,S02,Supplier B,483,577,632,314,917.49,16,Air,749643.65,Retail,V1
T01790,2024-01-28,2024-04-02,P1013,Sofa,Furniture,Berlin Warehouse,north america,S01,Supplier A,342,298,575,165,915.31,4,Air,417289.21,Retail,V3
T01791,2024-07-13,15/08/2024,P1008,Monitor,Electronics,BERLIN WH,North America,S02,Supplier B,25000,393,717,374,1499.27,27,Road,992624.05,Retail,V3
T01792,2024-06-02,2024-06-24,P1006,Desk,Furniture,Munich WH,NA,S06,Supplier F,378,473,620,344,469.19,23,Sea,260991.59,Wholesale,V1
T01793,28/03/2024,27/04/2024,P1009,Keyboard,Electronics,Munich WH,Europe,S03,Supplier C,850,740,623,457,1128.84,23,Sea,1467703.48,Wholesale,V3
T01794,2024-03-19,2024-04-13,P1003,Tablet,Electronics,Berlin WH,NA,S03,Supplier C,313,348,942,297,509.71,18,Sea,228616.31,Wholesale,V1
T01795,2025-06-03,2025-06-13,P1007,Chair,Furniture,Berlin WH,North America,S08,Supplier H,157,157,836,163,1015.62,3,Road,218607.78,Wholesale,V1
T01796,21/01/2025,2025-02-09,P1006,Desk,Furniture,BERLIN WH,north america,S06,Supplier F,391,417,,195,1117.87,13,Air,759684.51,Wholesale,V2
T01797,2025-07-30,2025-07-08,P1002,Phone,Electronics,Munich WH,N. America,S04,Supplier D,373,361,881,361,864.62,6,Sea,449147.67,Wholesale,V3
T01798,20/02/2024,2024-03-25,P1006,Desk,Furniture,Hamburg WH,North America,S05,Supplier E,452,441,1446,237,1078.95,27,Road,559912.71,Retail,V3
T01799,2025-04-26,2025-05-09,P1001,Laptop,Electronics,Munich WH,north america,S07,Supplier G,355,430,799,256,1464.6,9,Road,1114640.45,Wholesale,V3
T01800,2024-12-29,2025-02-01,P1013,Sofa,Furniture,Munich WH,N. America,S01,Supplier A,777,889,,469,738.31,26,Air,1103418.54,Retail,V1
T01801,2024-01-10,2024-03-11,P1013,Sofa,Furniture,BERLIN WH,north america,S01,Supplier A,485,516,818,212,912.92,29,Air,621054.79,Retail,V2
T01802,2025-10-02,15/10/2025,P1012,Camera,Electronics,Hamburg WH,Europe,S05,Supplier E,,272,857,479,69.46,7,Air,31571.81,Retail,V2
T01803,2024-07-11,2024-07-22,P1009,Keyboard,Electronics,Berlin Warehouse,North America,S02,Supplier B,263,267,562,354,1231.73,10,Air,390446.58,Wholesale,V3
T01804,2025-11-25,2025-12-23,P1005,Printer,Electronics,BERLIN WH,Europe,S03,,783,884,843,417,572.99,20,Sea,675214.86,Retail,V1
T01805,2024-09-05,2024-09-24,P1015,Lamp,Home,Hamburg WH,N. America,S07,Supplier G,739,746,406,216,1301.24,13,Air,1089616.25,Wholesale,V2
T01806,25/03/2024,2024-04-13,P1008,Monitor,Electronics,Hamburg WH,N. America,S01,Supplier A,717,650,871,349,1331.39,11,Sea,1393579.7,Wholesale,V2
T01807,2024-02-13,2024-03-17,P1003,Tablet,Electronic,BERLIN WH,NA,S07,Supplier G,474,474,835,267,40.84,25,Road,21388.26,Retail,V2
T01808,15/07/2024,2024-07-24,P1014,Shelf,Furniture,Hamburg WH,NA,S01,Supplier A,411,455,639,492,282.02,4,Sea,143712.77,Wholesale,V2
T01809,2025-06-09,2025-03-07,P1010,Mouse,Electronics,BERLIN WH,N. America,S01,Supplier A,485,417,816,265,1341.34,25,Road,871299.25,Retail,V2
T01810,2024-12-05,24/12/2024,P1012,Camera,Electronics,BERLIN WH,North America,S03,Supplier C,876,935,885,388,1342.6,21,Sea,1637029.27,Retail,V2
T01811,2024-09-01,2024-09-30,P1004,Headphones,Electronics,Berlin Warehouse,north america,S04,Supplier D,690,591,735,256,228.34,26,Sea,169688.54,Wholesale,V3
T01812,2024-05-05,2024-05-31,P1007,Chair,Furniture,Berlin WH,North America,S04,Supplier D,715,683,784,222,363.56,27,Road,273306.55,Wholesale,V3
T01813,2025-04-22,2025-05-02,P1012,Camera,Electronics,Berlin Warehouse,N. America,S02,Supplier B,556,479,1040,428,626.57,3,Road,440422.57,Retail,V3
T01814,2025-11-26,2025-06-12,P1004,Headphones,Electronics,BERLIN WH,N. America,S08, Supplier A ,639,576,405,260,799.62,6,Air,608750.98,Wholesale,V1
T01815,19/03/2024,2024-04-01,P1002,Phone,Electronics,Hamburg WH,north america,S08,Supplier H,280,326,811,317,987.67,14,Sea,507713.69,Retail,V1
T01816,2024-08-07,2024-07-27,P1004,Headphones,Electronics,BERLIN WH,Europe,S01,Supplier A,581,502,1113,165,1405.79,20,Air,1175114.13,Retail,V3
T01817,20/06/2025,18/07/2025,P1015,Lamp,Home,BERLIN WH,Europe,S01,Supplier A,393,330,944,275,425.72,24,Road,174465.91,Wholesale,V2
T01818,17/10/2024,2024-10-26,P1014,Shelf,Furniture,Berlin Warehouse,Europe,S02,Supplier B,500,420,678,362,890.88,2,Sea,557462.74,Wholesale,V1
T01819,29/02/2024,2024-03-03,P1002,Phone,Electronics,Munich WH,north america,S05,Supplier E,402,495,-20,459,926.22,4,Sea,734172.22,Retail,V3
T01820,2024-10-26,2024-11-18,P1004,Headphones,Electronics,BERLIN WH,North America,S04,Supplier D,604,679,579,353,347.49,18,Road,286200.23,Retail,V2
T01821,2024-07-18,2024-08-15,P1003,Tablet,Electronics,Munich WH,N. America,S03,Supplier C,704,623,604,260,586.58,21,Air,552684.29,Retail,V2
T01822,2024-10-08,2024-11-10,P1006,Desk,Furniture,BERLIN WH,North America,S06,Supplier F,334,386,901,364,1458.7,4,Road,862768.52,Wholesale,V1
T01823,16/06/2025,17/07/2025,P1009,Keyboard,Electronics,Berlin WH,NA,S07,Supplier G,344,381,880,171,777.62,28,Air,392186.55,Wholesale,V2
T01824,2025-03-14,2025-04-06,P1007,Chair,Furniture,Berlin WH,N. America,S01,Supplier A,355,437,516,415,1062.55,24,Sea,670722.45,Retail,V1
T01825,2024-07-16,16/08/2024,P1014,Shelf,Furniture,BERLIN WH,Europe,S01,Supplier A,442,528,489,416,1136.34,30,Sea,668600.68,Retail,V1
T01826,30/01/2025,2025-02-12,P1003,Tablet,Electronics,Berlin WH,N. America,S08,Supplier H,603,555,626,187,127.99,12,Air,118967.66,Wholesale,V2
T01827,2024-12-30,2025-01-18,P1001,Laptop,Electronics,Hamburg WH,north america,S07,Supplier G,1087,1045,693,410,1029.11,19,Air,1930863.92,Wholesale,V3
T01828,2025-05-11,2025-05-25,P1007,Chair,Furniture,BERLIN WH,NA,S03,Supplier C,563,573,370,468,78.39,8,Road,49864.21,Retail,V1
T01829,2024-09-04,2024-09-21,P1005,Printer,Electronics,BERLIN WH,NA,S01,Supplier A,758,739,491,420,839.08,16,Air,695915.75,Wholesale,V3
T01830,17/07/2025,2025-07-21,P1012,Camera,Electronics,Berlin Warehouse,NA,S03,Supplier C,570,595,685,358,944.89,3,Road,925325.56,Retail,V1
T01831,14/04/2024,2024-05-06,P1011,Router,Electronics,Munich WH,North America,S06,Supplier F,585,512,1074,381,599.24,24,Road,528354.49,Wholesale,V3
T01832,2025-08-17,2025-04-09,P1012,Camera,Electronics,Berlin Warehouse,North America,S02,Supplier B,495,603,463,298,1197.46,11,Road,1005074.9,Wholesale,V2
T01833,2025-08-19,2025-09-21,P1013,Sofa,Furniture,Munich WH,north america,S03,Supplier C,710,612,,356,1254.2,26,Road,1141739.19,Wholesale,V3
T01834,2025-08-09,2025-08-26,P1013,Sofa,Furniture,Munich WH,north america,S07,Supplier G,609,637,1285,486,1374.91,11,Road,1040409.11,Wholesale,V1
T01835,2025-06-18,2025-07-18,P1005,Printer,Electronics,Munich WH,Europe,S03,Supplier C,281,282,462,424,697.3,27,Road,287726.06,Retail,V1
T01836,2024-12-04,2024-12-12,P1010,Mouse,Electronics,BERLIN WH,north america,S02,Supplier B,811,905,414,300,292.81,2,Road,303518.79,Retail,V1
T01837,13/07/2024,2024-07-24,P1002,Phone,Electronics,Hamburg WH,Europe,S03,Supplier C,472,450,1075,264,1096.84,11,Road,777642.83,Retail,V2
T01838,2025-09-29,2025-10-16,P1012,Camera,Electronics,Hamburg WH,North America,S01,Supplier A,398,419,546,435,967.27,17,Sea,586188.05,Wholesale,V1
T01839,19/10/2025,2025-05-11,P1008,Monitor,Electronics,Berlin Warehouse,north america,S03,Supplier C,499,475,654,260,465.81,11,Road,246261.99,Retail,V2
T01840,17/11/2025,2025-02-12,P1011,Router,Electronics,Berlin Warehouse,north america,S06,Supplier F,1017,868,792,482,1081.8,9,Air,1534196.06,Wholesale,V1
T01841,18/12/2024,2025-01-24,P1007,Chair,Furniture,Munich WH,Europe,S02,Supplier B,831,824,523,222,274.71,30,Sea,297393.63,Retail,V3
T01842,2024-05-30,2024-06-22,P1007,Chair,Furniture,Hamburg WH,NA,S06,Supplier F,344,390,,428,1187.06,23,Air,563431.46,Wholesale,V3
T01843,2025-01-22,27/01/2025,P1006,Desk,Furniture,Berlin WH,north america,S07,Supplier G,605,509,627,472,510.2,4,Sea,307230.72,Wholesale,V1
T01844,19/11/2025,2025-12-22,P1014,Shelf,Furniture,BERLIN WH,north america,S03,Supplier C,1116,1003,737,247,941.32,27,Sea,1246779.44,Retail,V2
T01845,2024-07-15,2024-08-03,P1013,Sofa,Furniture,Berlin Warehouse,north america,S05,Supplier E,422,394,722,354,1093.14,19,Sea,764712.34,Wholesale,V3
T01846,2024-02-11,29/02/2024,P1014,Shelf,Furniture,Berlin WH,North America,S01,Supplier A,800,717,799,234,306.73,17,Road,282214.23,Wholesale,V3
T01847,2025-04-02,2025-06-02,P1015,Lamp,Home,Hamburg WH,north america,S07,Supplier G,287,251,738,182,721.17,3,Air,300429.3,Retail,V1
T01848,2025-11-15,2025-11-17,P1004,Headphones,Electronics,Hamburg WH,north america,S06,,1000,1072,806,163,1250.5,3,Air,1732241.45,Wholesale,V1
T01849,2024-10-27,2024-04-11,P1011,Router,Electronics,Hamburg WH,N. America,S02,Supplier B,,324,758,314,490.9,3,Road,204650.49,Retail,V3
T01850,29/03/2025,2025-04-02,P1011,Router,Electronics,BERLIN WH,N. America,S07,Supplier G,465,579,663,471,890.07,6,Road,747762.04,Wholesale,V2
T01851,18/01/2024,2024-10-02,P1015,Lamp,Home,BERLIN WH,Europe,S08,Supplier H,681,638,990,375,1414.66,16,Air,1512824.52,Retail,V3
T01852,2025-04-04,2025-04-05,P1015,Lamp,Home,Berlin Warehouse,north america,S03,,474,495,553,356,479.02,26,Air,335739.45,Wholesale,V1
T01853,2025-07-22,24/08/2025,P1013,Sofa,Furniture,Hamburg WH,Europe,S02,Supplier B,430,361,204,401,151.18,25,Air,95265.74,Retail,V3
T01854,17/12/2025,2025-12-23,P1015,Lamp,Home,Munich WH,north america,S02,Supplier B,1333,1178,607,284,553.49,2,Sea,913660.28,Retail,V1
T01855,2024-07-22,26/07/2024,P1004,Headphones,Electronics,BERLIN WH,NA,S08,Supplier H,338,289,382,268,1246.82,4,Road,423857.33,Retail,V1
T01856,19/12/2024,2025-01-10,P1015,Lamp,Home,Berlin WH,Europe,S07,Supplier G,737,879,,205,936.26,16,Air,988047.77,Retail,V1
T01857,2025-11-25,2025-11-30,P1002,Phone,Electronics,Hamburg WH,North America,S02,Supplier B,808,872,702,458,1022.24,7,Air,1282560.95,Wholesale,V1
T01858,2025-06-09,2025-06-30,P1011,Router,Electronics,Munich WH,north america,S06,Supplier F,511,449,667,217,1368.63,16,Sea,1028967.77,Wholesale,V1
T01859,2024-07-13,20/08/2024,P1004,Headphones,Electronics,Munich WH,NA,S08,Supplier H,703,605,463,188,368.82,30,Sea,387315.4,Wholesale,V3
T01860,20/02/2024,2024-03-01,P1012,Camera,Electronics,Berlin Warehouse,Europe,S03,Supplier C,518,512,646,446,727.26,12,Sea,467846.62,Retail,V1
T01861,2025-03-17,2025-03-31,P1005,Printer,Electronics,Berlin Warehouse,NA,S05,Supplier E,398,390,851,177,394.8,9,Air,272366.45,Wholesale,V2
T01862,2025-01-07,2025-07-31,P1002,Phone,Electronics,Munich WH,N. America,S03,,392,440,329,387,747.2,25,Air,562431.92,Retail,V1
T01863,14/06/2024,21/07/2024,P1011,Router,Electronics,Munich WH,N. America,S02,Supplier B,-480,575,1116,401,1047.11,30,Air,732434.33,Retail,V2
T01864,2025-06-15,2025-11-07,P1015,Lamp,Electrnics,BERLIN WH,Europe,S07,Supplier G,403,417,897,237,538.7,20,Road,382147.2,Wholesale,V1
T01865,2025-12-03,2025-03-20,P1014,Shelf,Furniture,Munich WH,N. America,S04,Supplier D,446,521,441,426,1063.1,9,Road,960172.78,Wholesale,V2
T01866,30/01/2024,2024-03-01,P1006,Desk,Furniture,Berlin WH,Europe,S04,Supplier D,512,438,1,443,791.07,26,Road,499400.66,Wholesale,V2
T01867,28/11/2025,13/12/2025,P1015,Lamp,Home,Hamburg WH,Europe,S02,Supplier B,934,1109,880,382,1235.24,17,Air,1924482.37,Wholesale,V3
T01868,2024-05-30,2024-06-23,P1014,Shelf,Electrnics,Hamburg WH,north america,S01,Supplier A,424,403,637,336,1322.59,26,Air,917527.32,Retail,V3
T01869,24/06/2024,2024-10-07,P1003,Tablet,Electronics,Berlin Warehouse,North America,S04,Supplier D,460,443,980,472,917.35,13,Sea,550863.49,Wholesale,V1
T01870,2024-09-12,2025-01-03,P1009,Keyboard,Electronic,Hamburg WH,north america,S08,Supplier H,,900,930,203,1496.32,23,Air,1946570.51,Retail,V3
T01871,2025-10-28,2025-11-17,P1013,Sofa,Furniture,BERLIN WH,north america,S03,Supplier C,569,506,368,187,1169.75,20,Sea,977812.34,Wholesale,V3
T01872,2024-10-02,2024-03-03,P1009,Keyboard,Electronics,Munich WH,north america,S05,Supplier E,432,378,914,270,1342.3,15,Sea,627086.05,Retail,V1
T01873,2024-05-09,2024-06-03,P1015,Lamp,Home,Munich WH,N. America,S01,Supplier A,541,512,949,319,827.14,27,Road,481025.22,Wholesale,V3
T01874,2025-09-04,23/09/2025,P1012,Camera,Electronics,Berlin Warehouse,NA,S05,Supplier E,745,704,1121,409,763.91,11,Road,776716.66,Wholesale,V3
T01875,2025-09-16,2025-09-22,P1009,Keyboard,Electronics,BERLIN WH,Europe,S02,Supplier B,548,635,499,481,309.59,4,Road,350142.71,Wholesale,V1
T01876,2025-12-12,2025-12-25,P1011,Router,Electronics,Berlin Warehouse,north america,S08,Supplier H,873,843,522,196,923.06,13,Sea,939822.89,Wholesale,V2
T01877,2025-05-04,30/05/2025,P1004,Headphones,Electronics,BERLIN WH,Europe,S03,Supplier C,,574,860,163,447.23,21,Air,450934.64,Retail,V3
T01878,2025-10-04,31/10/2025,P1011,Router,Electronics,Hamburg WH,Europe,S08,Supplier H,469,564,922,403,639.03,21,Road,537559.95,Retail,V3
T01879,2025-08-11,2025-08-28,P1015,Lamp,Home,Berlin Warehouse,NA,S07, Supplier A ,700,673,366,408,504.52,17,Road,559110.63,Retail,V2
T01880,2024-02-09,2024-02-25,P1013,Sofa,Furniture,Hamburg WH,N. America,S06,Supplier F,503,443,928,498,173.29,18,Road,129461.46,Retail,V2
T01881,23/02/2024,20/03/2024,P1012,Camera,Electronics,Hamburg WH,Europe,S05,Supplier E,521,448,1246,165,557.52,23,Road,324951.06,Wholesale,V3
T01882,2025-04-12,2025-04-05,P1010,Mouse,Electronics,Berlin Warehouse,NA,S01,,118,126,712,165,1046.74,23,Road,215202.79,Retail,V3
